System ID,UPC,EAN,Custom SKU,Manufact. SKU,Item,Vendor ID,Qty.,Price,Tax,Brand,Publish to eCom,Season,Department,MSRP,Tax Class,Default Cost,Vendor,Category,Subcategory 1,Subcategory 2,Subcategory 3,Subcategory 4,Subcategory 5,Subcategory 6,Subcategory 7,Subcategory 8,Subcategory 9
2.1E+11,1.0005E+12,2.1E+11,171823,,TheraVape Classic Tobacco 60ml MB 3mg,,5,$47.39 ,Yes,theravape,Yes,,,47.39,Item,29.4,theravape,E-Liquid FULL TAX,Freebase Nicotine,,,,,,,,
2.1E+11,1.0005E+12,2.1E+11,171830,,TheraVape Classic Tobacco 60ml MB 6mg,,6,$47.39 ,Yes,theravape,Yes,,,47.39,Item,29.4,theravape,E-Liquid FULL TAX,Freebase Nicotine,,,,,,,,
2.1E+11,1.0005E+12,2.1E+11,171847,98977,TheraVape Classic Tobacco 60ml MB 12mg,,2,$47.39 ,Yes,theravape,Yes,,,47.39,Item,29.4,theravape,E-Liquid FULL TAX,Freebase Nicotine,,,,,,,,
2.1E+11,1.08824E+12,2.1E+11,171885,,TheraVape Ice Ice Lemon 60ml MB 3mg,,0,$47.39 ,Yes,theravape,Yes,,,47.39,Item,29.4,theravape,E-Liquid FULL TAX,Freebase Nicotine,,,,,,,,
2.1E+11,1.08824E+12,2.1E+11,171892,,TheraVape Ice Ice Lemon 60ml MB 6mg,,0,$47.39 ,Yes,theravape,Yes,,,47.39,Item,29.4,theravape,E-Liquid FULL TAX,Freebase Nicotine,,,,,,,,
2.1E+11,1.08824E+12,2.1E+11,171922,,TheraVape Salt 30ml MB Ice Ice Lemon 20mg,,9,$38.59 ,Yes,theravape,Yes,,,38.59,Item,22.88,theravape,E-Liquid FULL TAX,Salt Nicotine,,,,,,,,
2.1E+11,1.01358E+12,2.1E+11,171939,,TheraVape Salt 30ml MB Classic Tobacco 20mg,,2,$38.59 ,Yes,theravape,Yes,,,38.59,Item,22.88,theravape,E-Liquid FULL TAX,Salt Nicotine,,,,,,,,
2.1E+11,7.16165E+11,2.1E+11,7.16165E+11,,RAW Gummed Perforated Tips (33pk),RAW TIPS GUM_CA,0,$1.15 ,Yes,RAW,Yes,,,1.15,Item,0.47,HBI,Cannabis Accessories,Papers / Wraps / Cones,,,,,,,,
2.1E+11,6.71148E+11,2.1E+11,62605,1.00671E+35,Shred'Ems Shark Attack Sativa MAX10 Gummy 1X10MG,62605,0,$2.60 ,Yes,Shred'Ems,Yes,,,2.6,GST Only,1.78,MBLL,Cannabis,Edibles,,,,,,,,
2.1E+11,6.71148E+11,2.1E+11,62604,1.00671E+35,Shred'Ems Red Apple Peach MAX10 Indica Gummy 1X10MG,62604,0,$2.60 ,Yes,Shred'Ems,Yes,,,2.6,GST Only,1.78,MBLL,Cannabis,Edibles,,,,,,,,
2.1E+11,6.71148E+11,2.1E+11,62603,1.00671E+35,Shred'Ems Mango Lime MAX10 Sativa Gummy 1X10MG,62603,0,$2.60 ,Yes,Shred'Ems,Yes,,,2.6,GST Only,1.78,MBLL,Cannabis,Edibles,,,,,,,,
2.1E+11,8.26966E+11,2.1E+11,63380,01008269660138671325051410H0013218,Keef Life H20 Strawberry Kiwi CBG Soft Drink,63380,15,$7.30 ,Yes,keef life,Yes,,,7.3,GST Only,5.3,MBLL,Cannabis,Beverages,,,,,,,,
2.1E+11,8.26966E+11,2.1E+11,63381,,Keef Life H20 Blueberry Lemon CBN Soft Drink,63381,5,$7.30 ,Yes,keef life,Yes,,,7.3,GST Only,5.3,MBLL,Cannabis,Beverages,,,,,,,,
2.1E+11,8.10168E+11,2.1E+11,108230043,,DOTMOD DOTTANK MAX REPLACEMENT GLASS,,12,$3.99 ,Yes,DOTMOD,Yes,,,3.99,Item,2.13,DOTMOD,Vape Accessories,Glass Replacement,,,,,,,,
2.1E+11,,2.1E+11,581,BBVBK03,BB VAPES BLVK 60ml MB 3mg,BB-BLVK-3mg,5,$46.19 ,Yes,BB Vapes,Yes,,,46.19,Item,29.9,BB Vapes,E-Liquid FULL TAX,Freebase Nicotine,,,,,,,,
2.1E+11,,2.1E+11,598,BBVBK06,BB VAPES BLVK 60ml MB 6mg,BB-BLVK-6mg,8,$46.19 ,Yes,BB Vapes,Yes,,,46.19,Item,29.9,BB Vapes,E-Liquid FULL TAX,Freebase Nicotine,,,,,,,,
2.1E+11,14014,2.1E+11,BBVXO03,BBXO3,BB VAPES XOXO 60ml MB 3mg,BB-XOXO-3mg,3,$46.19 ,Yes,BB Vapes,Yes,,,46.19,Item,29.9,BB Vapes,E-Liquid FULL TAX,Freebase Nicotine,,,,,,,,
2.1E+11,14021,2.1E+11,BBVXO06,BBXO6,BB VAPES XOXO 60ml MB 6mg,BB-XOXO-6mg,1,$46.19 ,Yes,BB Vapes,Yes,,,46.19,Item,29.9,BB Vapes,E-Liquid FULL TAX,Freebase Nicotine,,,,,,,,
2.1E+11,,2.1E+11,22255,BBVBK10,BB VAPES BLVK 30ml Salt MB 10mg,,4,$37.83 ,Yes,BB Vapes,Yes,,,37.83,Item,22.34,BB Vapes,E-Liquid FULL TAX,Salt Nicotine,,,,,,,,
2.1E+11,,2.1E+11,66792,BBVBK20,BB VAPES BLVK 30ml Salt MB 20mg,,22,$37.83 ,Yes,BB Vapes,Yes,,,37.83,Item,22.34,BB Vapes,E-Liquid FULL TAX,Salt Nicotine,,,,,,,,
2.1E+11,,2.1E+11,38287,BBVXO10,BB VAPES XOXO 30ml Salt MB 10mg,,7,$37.83 ,Yes,BB Vapes,Yes,,,37.83,Item,22.34,BB Vapes,E-Liquid FULL TAX,Salt Nicotine,,,,,,,,
2.1E+11,,2.1E+11,66532,BBVXO20,BB VAPES XOXO 30ml Salt MB 20mg,,2,$37.83 ,Yes,BB Vapes,Yes,,,37.83,Item,22.34,BB Vapes,E-Liquid FULL TAX,Salt Nicotine,,,,,,,,
2.1E+11,,,70847898832,,Coke Monster Rio Punch 473mL,,0,$3.75 ,Yes,Coca Cola,No,,,3.75,Item,2.05,Coca Cola,Drinks & Snacks Products,Drinks,,,,,,,,
2.1E+11,93922520053,2.1E+11,93922520053,,Now & Later 6pk Chewy Candy Tropical Punch,,0,$1.99 ,Yes,ExoSweet Misc.,Yes,,,1.99,Item,0.42,EXOSWEET/StockUp Market (Candies),Drinks & Snacks Products,Snacks & Candy,,,,,,,,
2.1E+11,93922520039,2.1E+11,,,Now & Later 6pk Chewy Candy Cherry,,0,$1.99 ,Yes,ExoSweet Misc.,Yes,,,1.99,Item,0.42,EXOSWEET/StockUp Market (Candies),Drinks & Snacks Products,Snacks & Candy,,,,,,,,
2.1E+11,,2.1E+11,93922520077,,Now & Later 6pk Chewy Candy Banana,,52,$1.99 ,Yes,ExoSweet Misc.,Yes,,,1.99,Item,0.42,EXOSWEET/StockUp Market (Candies),Drinks & Snacks Products,Snacks & Candy,,,,,,,,
2.1E+11,20709012319,2.1E+11,,,Trolli Sour Brite Octopus Gummies (120g),,0,$4.20 ,Yes,ExoSweet Misc.,Yes,,,4.2,Item,2.17,EXOSWEET/StockUp Market (Candies),Drinks & Snacks Products,Snacks & Candy,,,,,,,,
2.1E+11,,2.1E+11,8.40251E+11,,Pulsar 510 DL Scribe Battery 500mAh Blue,,32,$29.99 ,Yes,Pulsar,Yes,,,29.99,Item,10,BOB HQ,Cannabis Accessories,Vaporizers,,,,,,,,
2.1E+11,8.27152E+11,2.1E+11,,,Level-X BOOST G2 1000mAh Battery  XO Pink,,0,$9.99 ,Yes,Level-X,Yes,,,9.99,Item,7.49,Pacific Smoke,Nicotine Vape Hardware,Proprietary Batteries,,,,,,,,
2.1E+11,8.27152E+11,2.1E+11,,,Level-X BOOST G2 1000mAh Battery  Verdant Green,,0,$9.99 ,Yes,Level-X,Yes,,,9.99,Item,7.49,Pacific Smoke,Nicotine Vape Hardware,Proprietary Batteries,,,,,,,,
2.1E+11,8.10168E+11,2.1E+11,137 4100256,100078693,DOTMOD DOTAIO V2 G10 MONARCHY EDITION (LIMITED EDITION) Blue,,0,$274.99 ,Yes,DOTMOD,Yes,,,274.99,Item,178.5,DOTMOD,Nicotine Vape Hardware,Pod Kit,,,,,,,,
2.1E+11,8.10168E+11,2.1E+11,108532956,,DOTMOD DotPod Lite 1000mAh Pod Kit Light Grey,,4,$29.99 ,Yes,DOTMOD,Yes,,,29.99,Item,16.7,DOTMOD,Nicotine Vape Hardware,Pod Kit,,,,,,,,
2.1E+11,8.10168E+11,2.1E+11,106607407,,DOTMOD DotPod Lite 1000mAh Pod Kit Bronze,,7,$29.99 ,Yes,DOTMOD,Yes,,,29.99,Item,16.7,DOTMOD,Nicotine Vape Hardware,Pod Kit,,,,,,,,
2.1E+11,8.10168E+11,2.1E+11,107494987,,DOTMOD DotPod Lite 1000mAh Pod Kit GunMetal,,0,$29.99 ,Yes,DOTMOD,Yes,,,29.99,Item,16.7,DOTMOD,Nicotine Vape Hardware,Pod Kit,,,,,,,,
2.1E+11,8.10168E+11,2.1E+11,206 0007814,100044917,DotMod DotAMP (AIO) 2000mAh Full Kit Black,,0,$109.99 ,Yes,DOTMOD,Yes,,,109.99,Item,91.1,DOTMOD,Nicotine Vape Hardware,Full Kit,,,,,,,,
2.1E+11,8.10168E+11,2.1E+11,206 0008193,100044712,DotMod DotAMP (AIO) 2000mAh Full Kit Silver,,0,$109.99 ,Yes,DOTMOD,Yes,,,109.99,Item,91.1,DOTMOD,Nicotine Vape Hardware,Full Kit,,,,,,,,
2.1E+11,6.91584E+11,2.1E+11,,,STLTH LOOP2/3 REFILLABLE POD 3mL,90222,7,$10.99 ,Yes,LOOP,Yes,,,10.99,Item,5.69,Valor Distributions,Nicotine Vape Hardware,Replacement Pods,,,,,,,,
2.1E+11,8.27152E+11,2.1E+11,,,Flavour Beast Salts Bomb Blue Razz 30mL 20mg MB,,0,$32.99 ,Yes,Flavour Beast,Yes,,,32.99,Item,23.07,Pacific Smoke,E-Liquid FULL TAX,Salt Nicotine,,,,,,,,
2.1E+11,8.27152E+11,2.1E+11,,,Flavour Beast Salts Boss Blueberry 30mL 20mg MB,,16,$32.99 ,Yes,Flavour Beast,Yes,,,32.99,Item,23.07,Pacific Smoke,E-Liquid FULL TAX,Salt Nicotine,,,,,,,,
2.1E+11,8.27152E+11,2.1E+11,,,Flavour Beast Salts Mad Mango Peach 30mL 20mg MB,,3,$32.99 ,Yes,Flavour Beast,Yes,,,32.99,Item,23.07,Pacific Smoke,E-Liquid FULL TAX,Salt Nicotine,,,,,,,,
2.1E+11,8.27152E+11,2.1E+11,,,Flavour Beast Salts Slammin' STS Iced 30mL 20mg MB,,0,$32.99 ,Yes,Flavour Beast,Yes,,,32.99,Item,23.07,Pacific Smoke,E-Liquid FULL TAX,Salt Nicotine,,,,,,,,
2.1E+11,8.27152E+11,2.1E+11,,,Flavour Beast Salts Weekend Watermelon 30mL 20mg MB,,0,$32.99 ,Yes,Flavour Beast,Yes,,,32.99,Item,23.07,Pacific Smoke,E-Liquid FULL TAX,Salt Nicotine,,,,,,,,
2.1E+11,8.27152E+11,2.1E+11,,,Flavour Beast Salts Wild White Grape Iced 30mL 20mg MB,,4,$32.99 ,Yes,Flavour Beast,Yes,,,32.99,Item,23.07,Pacific Smoke,E-Liquid FULL TAX,Salt Nicotine,,,,,,,,
2.1E+11,,2.1E+11,,,Flamingo Plus Bic Lighter PRIMO & DA DEALIO,,880,$3.49 ,Yes,flamingo+,Yes,,,3.49,Item,1.59,BOB HQ,Cannabis Accessories,Lighters / Torches,,,,,,,,
2.1E+11,,2.1E+11,,,Flamingo Plus Bic Lighter Psychedelic Shrooms,,585,$3.49 ,Yes,flamingo+,Yes,,,3.49,Item,2.09,BOB HQ,Cannabis Accessories,Lighters / Torches,,,,,,,,
2.1E+11,,2.1E+11,,,Flamingo Plus Bic Lighter Chill Cat,,444,$3.49 ,Yes,flamingo+,Yes,,,3.49,Item,1.84,BOB HQ,Cannabis Accessories,Lighters / Torches,,,,,,,,
2.1E+11,6.28693E+11,2.1E+11,61945,,Woody Nelson 33 Splitter Craft Indica Pre-Rolls 7X0.5G,61945,0,$36.99 ,Yes,woody nelson,Yes,,,36.99,GST Only,25.87,MBLL,Cannabis,Pre-Rolled,,,,,,,,
2.1E+11,6.28693E+11,2.1E+11,61941,,Woody Nelson Nostalgia 2.0 Hybrid CBD Cartridge 1G,61941,0,$35.75 ,Yes,woody nelson,Yes,,,35.75,GST Only,25.03,MBLL,Cannabis,Cartridges / Disposables,,,,,,,,
2.1E+11,6.28693E+11,2.1E+11,61943,0100628693422505132507041033TL-022,Woody Nelson 33 Splitter Craft Indica Flower 3.5G,61943,0,$36.99 ,Yes,woody nelson,Yes,,,36.99,GST Only,25.87,MBLL,Cannabis,Whole Flower,,,,,,,,
2.1E+11,8.27152E+11,2.1E+11,,,Flavour Beast Beast Mode Max 2 50k Puff Disposable  MB Bomb Blue Razz,,24,$42.99 ,Yes,Flavour Beast,Yes,,,42.99,Item,28.93,Pacific Smoke,Nicotine Products,Disposable Devices,,,,,,,,
2.1E+11,8.27152E+11,2.1E+11,8.27152E+11,,Flavour Beast Beast Mode Max 2 50k Puff Disposable MB Sour Blue Razz,,0,$42.99 ,Yes,Flavour Beast,Yes,,,42.99,Item,28.93,Pacific Smoke,Nicotine Products,Disposable Devices,,,,,,,,
2.1E+11,6.28251E+11,2.1E+11,64131,01006282511606651325072110TXG055,Sun & Clouds El NINO Sativa Pre-Rolls 10X0.5G,64131,0,$21.90 ,Yes,Sun & Clouds,Yes,,,21.9,GST Only,15.26,MBLL,Cannabis,Pre-Rolled,,,,,,,,
2.1E+11,6.28251E+11,2.1E+11,64132,01006282511606721325060910TXG018,Sun & Clouds La NINA Indica Pre-Rolls 10X0.5G,64132,89,$22.35 ,Yes,Sun & Clouds,Yes,,,22.35,GST Only,15.26,MBLL,Cannabis,Pre-Rolled,,,,,,,,
2.1E+11,6.28693E+11,2.1E+11,55228,,Lofi 1500 CBD Oil 30ML,55228,0,$28.99 ,Yes,lofi,Yes,,,28.99,GST Only,20.54,MBLL,Cannabis,Oils Ingested,,,,,,,,
2.1E+11,6.28693E+11,2.1E+11,61940,,Lofi CBD Super Strength Full Spec Oil 30ML,61940,0,$35.99 ,Yes,lofi,Yes,,,35.99,GST Only,25.22,MBLL,Cannabis,Oils Ingested,,,,,,,,
2.1E+11,,2.1E+11,8.10028E+11,,Puffco New Peak Vaporizer 2024 Bliss (pink),,0,$299.99 ,Yes,Puffco,Yes,,,299.99,Item,208.91,BOB HQ,Cannabis Accessories,Vaporizers,,,,,,,,
2.1E+11,6.28148E+11,2.1E+11,6.28148E+11,15855,Chill Twisted Salt Raspberry Watermelon 30mL MB 12mg,15855-MB,19,$33.75 ,Yes,Chill E-Liquid,Yes,,,33.75,Item,21.67,Valor Distributions,E-Liquid FULL TAX,Salt Nicotine,,,,,,,,
2.1E+11,6.28148E+11,2.1E+11,6.28148E+11,15271,Chill Twisted Salt Raspberry Watermelon 30mL MB 20mg,15271-MB,11,$33.75 ,Yes,Chill E-Liquid,Yes,,,33.75,Item,21.67,Valor Distributions,E-Liquid FULL TAX,Salt Nicotine,,,,,,,,
2.1E+11,6.28148E+11,2.1E+11,,80467,Chill Twisted Salt Raspberry Watermelon 30mL MB Bold 50,80467-MB,4,$33.75 ,Yes,Chill E-Liquid,Yes,,,33.75,Item,21.67,Valor Distributions,E-Liquid FULL TAX,Salt Nicotine,,,,,,,,
2.1E+11,6.28148E+11,2.1E+11,6.28148E+11,79112,FRUITBAE Salt Banana 30mL MB 12mg,79112-MB,0,$33.75 ,Yes,FRUITBAE,Yes,,,33.75,Item,21.67,Valor Distributions,E-Liquid FULL TAX,Salt Nicotine,,,,,,,,
2.1E+11,6.28148E+11,2.1E+11,6.28148E+11,79113,FRUITBAE Salt Banana 30mL MB 20mg,79113-MB,2,$33.75 ,Yes,FRUITBAE,Yes,,,33.75,Item,21.67,Valor Distributions,E-Liquid FULL TAX,Salt Nicotine,,,,,,,,
2.1E+11,6.28148E+11,2.1E+11,,15647,Lemon Drop Ice Punch Salt 30ml 20mg MB,15647-MB,5,$32.99 ,Yes,Lemon Drop,Yes,,,32.99,Item,21.67,Valor Distributions,E-Liquid FULL TAX,Salt Nicotine,,,,,,,,
2.1E+11,6.28148E+11,2.1E+11,6.28148E+11,,VICE Salt Blue Raspberry Ice 30mL MB 12mg,86800-MB,5,$33.75 ,Yes,VICE,Yes,,,33.75,Item,20.92,Valor Distributions,E-Liquid FULL TAX,Salt Nicotine,,,,,,,,
2.1E+11,6.28148E+11,2.1E+11,,,VICE Salt Blue Raspberry Ice 30mL MB 20mg,86801-MB,16,$33.75 ,Yes,VICE,Yes,,,33.75,Item,20.92,Valor Distributions,E-Liquid FULL TAX,Salt Nicotine,,,,,,,,
2.1E+11,6.28148E+11,2.1E+11,6.28148E+11,,VICE Salt Cherry Watermelon Ice 30mL MB 12mg,87336-MB,0,$33.75 ,Yes,VICE,Yes,,,33.75,Item,20.92,Valor Distributions,E-Liquid FULL TAX,Salt Nicotine,,,,,,,,
2.1E+11,6.28148E+11,2.1E+11,,,VICE Salt Cherry Watermelon Ice 30mL MB 20mg,87337-MB,1,$33.75 ,Yes,VICE,Yes,,,33.75,Item,20.92,Valor Distributions,E-Liquid FULL TAX,Salt Nicotine,,,,,,,,
2.1E+11,6.28148E+11,2.1E+11,6.28148E+11,,VICE Salt Grape Ice 30mL MB 12mg,86804-MB,0,$33.75 ,Yes,VICE,Yes,,,33.75,Item,20.92,Valor Distributions,E-Liquid FULL TAX,Salt Nicotine,,,,,,,,
2.1E+11,6.28148E+11,2.1E+11,,,VICE Salt Grape Ice 30mL MB 20mg,86805-MB,0,$33.75 ,Yes,VICE,Yes,,,33.75,Item,20.92,Valor Distributions,E-Liquid FULL TAX,Salt Nicotine,,,,,,,,
2.1E+11,6.28148E+11,2.1E+11,,,VICE Salt Pineapple Peach Mango Ice 30mL MB 12mg,86816-MB,0,$33.75 ,Yes,VICE,Yes,,,33.75,Item,20.92,Valor Distributions,E-Liquid FULL TAX,Salt Nicotine,,,,,,,,
2.1E+11,6.28148E+11,2.1E+11,,,VICE Salt Pineapple Peach Mango Ice 30mL MB 20mg,86817-MB,12,$33.75 ,Yes,VICE,Yes,,,33.75,Item,20.92,Valor Distributions,E-Liquid FULL TAX,Salt Nicotine,,,,,,,,
2.1E+11,6.28148E+11,2.1E+11,6.28148E+11,,VICE Salt Strawberry Ice 30mL MB 12mg,86820-MB,5,$33.75 ,Yes,VICE,Yes,,,33.75,Item,20.92,Valor Distributions,E-Liquid FULL TAX,Salt Nicotine,,,,,,,,
2.1E+11,6.28148E+11,2.1E+11,6.28148E+11,,VICE Salt Strawberry Ice 30mL MB 20mg,86821-MB,11,$33.75 ,Yes,VICE,Yes,,,33.75,Item,20.92,Valor Distributions,E-Liquid FULL TAX,Salt Nicotine,,,,,,,,
2.1E+11,8.10125E+11,2.1E+11,6.97887E+12,8.10125E+11,Geek Bar Pulse 9000 Puff Rechargeable Disposable 20mg Ice Blast MB,88237-MB,71,$36.50 ,Yes,Geek Bar,Yes,,,36.5,Item,22.35,Valor Distributions,Nicotine Products,Disposable Devices,,,,,,,,
2.1E+11,8.10125E+11,2.1E+11,,,Geek Bar Pulse 9000 Puff Rechargeable Disposable 20mg Pink Lemon Ice MB,88234-MB,2,$36.50 ,Yes,Geek Bar,Yes,,,36.5,Item,22.35,Valor Distributions,Nicotine Products,Disposable Devices,,,,,,,,
2.1E+11,6.97691E+12,2.1E+11,,,Geek Bar Pulse X 25k Puff Rechargeable Disposable 20mg MB Banana Ice,89391-MB,19,$41.99 ,Yes,Geek Bar,Yes,,,41.99,Item,24.68,Valor Distributions,Nicotine Products,Disposable Devices,,,,,,,,
2.1E+11,6.97786E+12,2.1E+11,,,Geek Bar Pulse X 25k Puff Rechargeable Disposable 20mg MB Cherry Blast Ice,89903-MB,0,$41.99 ,Yes,Geek Bar,Yes,,,41.99,Item,24.68,Valor Distributions,Nicotine Products,Disposable Devices,,,,,,,,
2.1E+11,6.97691E+12,2.1E+11,6.97887E+12,,Geek Bar Pulse X 25k Puff Rechargeable Disposable 20mg MB Citrus Smash Ice,89392-MB,28,$41.99 ,Yes,Geek Bar,Yes,,,41.99,Item,24.68,Valor Distributions,Nicotine Products,Disposable Devices,,,,,,,,
2.1E+11,6.97745E+12,2.1E+11,,,Geek Bar Pulse X 25k Puff Rechargeable Disposable 20mg MB Classic Ice,89652-MB,11,$41.99 ,Yes,Geek Bar,Yes,,,41.99,Item,24.68,Valor Distributions,Nicotine Products,Disposable Devices,,,,,,,,
2.1E+11,6.97745E+12,2.1E+11,,,Geek Bar Pulse X 25k Puff Rechargeable Disposable 20mg MB Coconut Ice,89653-MB,13,$41.99 ,Yes,Geek Bar,Yes,,,41.99,Item,24.68,Valor Distributions,Nicotine Products,Disposable Devices,,,,,,,,
2.1E+11,6.97691E+12,2.1E+11,,,Geek Bar Pulse X 25k Puff Rechargeable Disposable 20mg MB Lime Berry Orange Ice,89394-MB,0,$41.99 ,Yes,Geek Bar,Yes,,,41.99,Item,24.68,Valor Distributions,Nicotine Products,Disposable Devices,,,,,,,,
2.1E+11,6.97745E+12,2.1E+11,,,Geek Bar Pulse X 25k Puff Rechargeable Disposable 20mg MB Mango Peach Ice,89655-MB,9,$41.99 ,Yes,Geek Bar,Yes,,,41.99,Item,24.68,Valor Distributions,Nicotine Products,Disposable Devices,,,,,,,,
2.1E+11,6.97691E+12,2.1E+11,,,Geek Bar Pulse X 25k Puff Rechargeable Disposable 20mg MB Mango Pineapple Ice,89395-MB,24,$41.99 ,Yes,Geek Bar,Yes,,,41.99,Item,24.68,Valor Distributions,Nicotine Products,Disposable Devices,,,,,,,,
2.1E+11,6.97691E+12,2.1E+11,6.97887E+12,,Geek Bar Pulse X 25k Puff Rechargeable Disposable 20mg MB Miami Mint,89396-MB,50,$41.99 ,Yes,Geek Bar,Yes,,,41.99,Item,24.68,Valor Distributions,Nicotine Products,Disposable Devices,,,,,,,,
2.1E+11,6.97691E+12,2.1E+11,6.97887E+12,,Geek Bar Pulse X 25k Puff Rechargeable Disposable 20mg MB Peach Berry Lime Ice,89397-MB,15,$41.99 ,Yes,Geek Bar,Yes,,,41.99,Item,24.68,Valor Distributions,Nicotine Products,Disposable Devices,,,,,,,,
2.1E+11,6.97745E+12,2.1E+11,,,Geek Bar Pulse X 25k Puff Rechargeable Disposable 20mg MB Raspberry Citrus Ice,89647-MB,7,$41.99 ,Yes,Geek Bar,Yes,,,41.99,Item,24.68,Valor Distributions,Nicotine Products,Disposable Devices,,,,,,,,
2.1E+11,6.97745E+12,2.1E+11,,,Geek Bar Pulse X 25k Puff Rechargeable Disposable 20mg MB Rich Tobacco,89714-MB,13,$41.99 ,Yes,Geek Bar,Yes,,,41.99,Item,24.68,Valor Distributions,Nicotine Products,Disposable Devices,,,,,,,,
2.1E+11,6.97745E+12,2.1E+11,,,Geek Bar Pulse X 25k Puff Rechargeable Disposable 20mg MB Root Ice,89649-MB,0,$41.99 ,Yes,Geek Bar,Yes,,,41.99,Item,24.68,Valor Distributions,Nicotine Products,Disposable Devices,,,,,,,,
2.1E+11,6.97786E+12,2.1E+11,6.97786E+12,6.97887E+12,Geek Bar Pulse X 25k Puff Rechargeable Disposable 20mg MB Sour Blue Ice,89906-MB,114,$41.99 ,Yes,Geek Bar,Yes,,,41.99,Item,24.68,Valor Distributions,Nicotine Products,Disposable Devices,,,,,,,,
2.1E+11,6.97786E+12,2.1E+11,6.97786E+12,,Geek Bar Pulse X 25k Puff Rechargeable Disposable 20mg MB Sour Peach Ice,89907-MB,16,$41.99 ,Yes,Geek Bar,Yes,,,41.99,Item,24.68,Valor Distributions,Nicotine Products,Disposable Devices,,,,,,,,
2.1E+11,6.97786E+12,2.1E+11,6.97786E+12,,Geek Bar Pulse X 25k Puff Rechargeable Disposable 20mg MB Sour Strawberry Ice,89908-MB,28,$41.99 ,Yes,Geek Bar,Yes,,,41.99,Item,24.68,Valor Distributions,Nicotine Products,Disposable Devices,,,,,,,,
2.1E+11,6.97691E+12,2.1E+11,,,Geek Bar Pulse X 25k Puff Rechargeable Disposable 20mg MB Strawberry Twist Ice,89398-MB,1,$41.99 ,Yes,Geek Bar,Yes,,,41.99,Item,24.68,Valor Distributions,Nicotine Products,Disposable Devices,,,,,,,,
2.1E+11,6.97691E+12,2.1E+11,6.97887E+12,,Geek Bar Pulse X 25k Puff Rechargeable Disposable 20mg MB Tropical Orange Ice,89399-MB,27,$41.99 ,Yes,Geek Bar,Yes,,,41.99,Item,24.68,Valor Distributions,Nicotine Products,Disposable Devices,,,,,,,,
2.1E+11,6.97691E+12,2.1E+11,,,Geek Bar Pulse X 25k Puff Rechargeable Disposable 20mg MB Watermelon Ice,89400-MB,3,$41.99 ,Yes,Geek Bar,Yes,,,41.99,Item,24.68,Valor Distributions,Nicotine Products,Disposable Devices,,,,,,,,
2.1E+11,6.97745E+12,2.1E+11,,,Geek Bar Pulse X 25k Puff Rechargeable Disposable 20mg MB White Grape Ice,89656-MB,12,$41.99 ,Yes,Geek Bar,Yes,,,41.99,Item,24.68,Valor Distributions,Nicotine Products,Disposable Devices,,,,,,,,
2.1E+11,6.97691E+12,2.1E+11,,,Geek Bar Pulse X 25k Puff Rechargeable Disposable 20mg MB Winter Berry Ice,89401-MB,8,$41.99 ,Yes,Geek Bar,Yes,,,41.99,Item,24.68,Valor Distributions,Nicotine Products,Disposable Devices,,,,,,,,
2.1E+11,,2.1E+11,8.11736E+11,,Stündenglass x Khalifa Glass Gravity Bong V2 Violet Sky/Mints,TX922,0,$599.99 ,Yes,Stündenglass,Yes,,,599.99,Item,379,West Coast Gifts,Cannabis Accessories,Bongs/Bubblers,,,,,,,,
2.1E+11,,2.1E+11,,,"Lit Silicone  4"" Yin Yang Ashtray (2 Piece)",,0,$12.99 ,Yes,Lit,Yes,,,12.99,Item,4.5,West Coast Gifts,Cannabis Accessories,Misc,,,,,,,,
2.1E+11,6.94177E+12,2.1E+11,07B422024120404791,,OXVA Xlim Pro2 Pod Kit Platinum Grey,,0,$44.99 ,Yes,OXBAR,Yes,,,44.99,Item,26.99,Nimbus Distro,Nicotine Vape Hardware,Pod Kit,,,,,,,,
2.1E+11,6.93247E+12,2.1E+11,07B422024120403987,,OXVA Xlim Pro2 Pod Kit Amber Orange,,0,$44.99 ,Yes,OXBAR,Yes,,,44.99,Item,26.99,Nimbus Distro,Nicotine Vape Hardware,Pod Kit,,,,,,,,
2.1E+11,6.93247E+12,2.1E+11,07B422024120403688,,OXVA Xlim Pro2 Pod Kit Ocean Blue,,0,$44.99 ,Yes,OXBAR,Yes,,,44.99,Item,26.99,Nimbus Distro,Nicotine Vape Hardware,Pod Kit,,,,,,,,
2.1E+11,6.94177E+12,2.1E+11,07B422024120406766,07B422025042301627,OXVA Xlim Pro2 Pod Kit Dream Purple,,0,$44.99 ,Yes,OXBAR,Yes,,,44.99,Item,26.99,Nimbus Distro,Nicotine Vape Hardware,Pod Kit,,,,,,,,
2.1E+11,6.93247E+12,2.1E+11,07B422024120403252,,OXVA Xlim Pro2 Pod Kit Rose Pink,,0,$44.99 ,Yes,OXBAR,Yes,,,44.99,Item,26.99,Nimbus Distro,Nicotine Vape Hardware,Pod Kit,,,,,,,,
2.1E+11,6.93247E+12,2.1E+11,07B422024120404348,07B422025040903871,OXVA Xlim Pro2 Pod Kit Black Warrior,,0,$44.99 ,Yes,OXBAR,Yes,,,44.99,Item,26.99,Nimbus Distro,Nicotine Vape Hardware,Pod Kit,,,,,,,,
